"directorio","secuencia_p","orden","clase","mes","estrato1","sex","age","p6050","p6090","p6100","p6210","p6210s1","p6240","p7495","p7500s1a1","p7500s2a1","p7500s3a1","p7505","p7510s1a1","p7510s2a1","p7510s3a1","p7510s5a1","p7510s6a1","p7510s7a1","pet","iof1","iof2","iof3h","iof3i","iof6","ingtotob","ingtot","maxEducLevel","regSalud","wap","ocu","dsi","pea","inac","totalHoursWorked","formal"
4615422,1,2,1,5,3,0,42,2,1,3,5,11,4,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,3,1,0,0,0,1,47.4026719864587,0.586809333816951
4615422,1,4,1,5,3,1,20,3,1,1,5,11,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,879000,879000,6,1,1,1,0,1,0,48,1
4615423,1,2,1,5,3,1,63,2,1,1,3,5,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1400000,1400000,4,1,1,1,0,1,0,40,1
4615424,1,1,1,5,3,1,36,1,1,1,5,11,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1713211,1713211,6,1,1,1,0,1,0,48,0
4615424,1,2,1,5,3,0,56,5,1,1,5,11,4,2,0,0,0,1,1.2e+07,0,0,0,0,0,1,0,0,1e+06,0,0,1e+06,1e+06,6,1,1,0,0,0,1,47.4026719864587,0.586809333816951
4615425,1,1,1,5,3,1,59,1,1,1,4,9,1,1,1e+06,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1e+06,1600000,1600000,5,1,1,1,0,1,0,60,0
4615425,1,2,1,5,3,0,55,2,1,1,3,5,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,6e+05,6e+05,4,1,1,1,0,1,0,45,1
4615425,1,3,1,5,3,0,24,3,1,1,6,5,2,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,750000,750000,7,1,1,1,0,1,0,55,0
4615425,1,4,1,5,3,1,20,3,1,1,6,2,3,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,1,1,0,0,0,1,47.4026719864587,0.586809333816951
4615425,1,5,1,5,3,0,32,3,1,1,6,2,1,1,0,0,3e+05,1,0,0,0,0,0,2e+06,1,0,0,3e+05,0,0,1371666.66666667,1371666.66666667,7,1,1,1,0,1,0,48,1
4615426,1,1,1,5,3,1,42,1,1,1,6,5,6,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,5e+05,5e+05,7,1,1,1,0,1,0,16,0
4615426,1,2,1,5,3,0,39,2,1,1,6,5,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1019242,7,1,1,1,0,1,0,48,1
4615427,1,1,1,5,3,1,47,1,1,1,5,11,1,2,0,0,0,1,0,0,0,0,150000,0,1,0,0,0,0,0,2250711,2250711,6,1,1,1,0,1,0,48,1
4615427,1,2,1,5,3,0,30,2,1,1,6,0,1,2,0,0,0,1,0,0,0,0,120000,0,1,0,0,0,0,0,1438211,1438211,7,1,1,1,0,1,0,42,1
4615428,1,1,1,5,3,1,52,1,1,3,4,7,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1e+06,1e+06,5,3,1,1,0,1,0,48,0
4615428,1,2,1,5,3,0,46,2,1,1,5,11,4,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,1,1,0,0,0,1,47.4026719864587,0.586809333816951
4615429,1,2,1,5,3,0,37,2,2,1.38606565221552,5,11,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,725000,725000,6,1.37731148797547,1,1,0,1,0,16,0
4615430,1,1,1,5,3,0,54,1,1,3,3,5,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,2e+06,2e+06,4,3,1,1,0,1,0,70,0
4615430,1,2,1,5,3,1,25,3,1,3,5,11,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1200000,1200000,6,3,1,1,0,1,0,42,0
4615430,1,3,1,5,3,0,19,3,1,1,6,0,3,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,1,1,0,0,0,1,47.4026719864587,0.586809333816951
4615431,1,1,1,5,2,0,61,1,1,1,3,5,1,1,0,687492,0,2,0,0,0,0,0,0,1,0,687492,0,0,0,1037492,1037492,4,1,1,1,0,1,0,38,1
4615432,1,1,1,5,2,0,29,1,2,1.38606565221552,5,11,1,1,0,0,2e+05,1,0,0,0,0,4e+05,6e+05,1,0,0,2e+05,0,0,9e+05,9e+05,6,1.37731148797547,1,1,0,1,0,35,0
4615433,1,1,1,5,3,0,28,1,1,1,5,11,1,2,0,0,0,1,1200000,0,0,0,0,1809000,1,0,0,1e+05,0,0,1230000,1230000,6,1,1,1,0,1,0,66,1
4615433,1,3,1,5,3,1,24,5,1,1,6,2,1,1,140000,0,0,1,0,0,0,0,0,1200000,1,0,0,0,0,140000,2740000,2740000,7,1,1,1,0,1,0,72,1
4615433,1,4,1,5,3,0,20,9,1,3,5,11,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,840000,840000,6,3,1,1,0,1,0,56,0
4615434,1,1,1,5,3,0,41,1,1,3,4,9,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,750000,750000,5,3,1,1,0,1,0,48,0
4615435,1,1,1,5,3,1,36,1,1,1,4,7,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1e+06,1e+06,5,1,1,1,0,1,0,60,0
4615435,1,2,1,5,3,0,35,2,1,1,6,3,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,6e+05,6e+05,7,1,1,1,0,1,0,20,0
4615436,1,1,1,5,3,1,48,1,1,1,4,7,6,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,1,1,0,0,0,1,47.4026719864587,0.586809333816951
4615436,1,2,1,5,3,0,58,2,1,1,3,5,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,949877.666666667,949877.666666667,4,1,1,1,0,1,0,48,1
4615437,1,1,1,5,3,0,85,1,1,1,1,0,6,1,1300000,1e+06,0,2,0,0,0,0,0,0,1,0,1e+06,0,0,1300000,2300000,2300000,1,1,1,0,0,0,1,47.4026719864587,0.586809333816951
4615437,1,2,1,5,3,1,20,4,1,3,6,2,3,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,3,1,0,0,0,1,47.4026719864587,0.586809333816951
4615438,1,1,1,5,2,0,68,1,1,3,1,0,4,2,0,0,0,1,0,0,1440000,0,0,0,1,0,0,0,120000,0,195000,195000,1,3,1,1,0,1,0,6,0
4615438,1,2,1,5,2,1,44,3,1,3,3,5,6,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,550000,4,3,1,1,0,1,0,16,0
4615439,1,1,1,5,2,1,55,1,1,1,5,11,4,1,1e+06,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1e+06,1e+06,1e+06,6,1,1,0,0,0,1,47.4026719864587,0.586809333816951
4615439,1,2,1,5,2,0,58,2,1,3,3,5,4,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,3,1,0,0,0,1,47.4026719864587,0.586809333816951
4615440,1,1,1,5,3,1,48,1,1,1,5,11,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1600000,1600000,6,1,1,1,0,1,0,78,1
4615441,1,1,1,5,2,0,37,1,1,1,5,11,1,2,0,0,0,1,0,0,0,0,8e+05,1200000,1,0,0,0,0,0,966953,966953,6,1,1,1,0,1,0,48,1
4615442,1,1,1,5,3,1,54,1,1,1,5,11,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,833333.333333333,833333.333333333,6,1,1,1,0,1,0,70,1
4615442,1,2,1,5,3,0,52,2,1,1,6,4,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1562500,1562500,7,1,1,1,0,1,0,48,1
4615442,1,3,1,5,3,0,29,3,1,1,6,4,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,2160833.33333333,2160833.33333333,7,1,1,1,0,1,0,48,1
4615442,1,4,1,5,3,1,22,3,1,1,6,4,3,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,1,1,0,0,0,1,47.4026719864587,0.586809333816951
4615443,1,1,1,5,2,1,49,1,1,1,5,11,1,1,6e+05,0,0,2,0,0,0,0,0,0,1,0,0,0,0,6e+05,1400000,1400000,6,1,1,1,0,1,0,66,1
4615443,1,2,1,5,2,0,47,2,1,1,4,7,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,150000,150000,5,1,1,1,0,1,0,36,0
4615443,1,3,1,5,2,0,19,3,1,1,6,1,3,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,1,1,0,0,0,1,47.4026719864587,0.586809333816951
4615444,1,1,1,5,2,1,32,1,1,1,5,11,1,2,0,0,0,1,0,0,0,0,90000,0,1,0,0,0,0,0,932453,990786,6,1,1,1,0,1,0,48,1
4615444,1,2,1,5,2,0,34,2,1,1,5,11,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,843742,843742,6,1,1,1,0,1,0,48,0
4615445,1,1,1,5,2,1,67,1,1,1,4,8,6,1,950000,687492,0,2,0,0,0,0,0,0,1,0,687492,0,0,950000,1637492,1637492,5,1,1,0,0,0,1,47.4026719864587,0.586809333816951
4615445,1,2,1,5,2,0,63,2,1,1,5,11,4,1,0,687492,0,2,0,0,0,0,0,0,1,0,687492,0,0,0,687492,687492,6,1,1,0,0,0,1,47.4026719864587,0.586809333816951
4615445,1,3,1,5,2,1,24,3,1,1,6,0,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,8e+05,8e+05,7,1,1,1,0,1,0,40,0
4615446,1,1,1,5,3,1,26,1,1,3,5,11,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,8e+05,8e+05,6,3,1,1,0,1,0,66,0
4615447,1,1,1,5,3,1,41,1,1,1,5,11,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1075000,1075000,6,1,1,1,0,1,0,48,0
4615447,1,2,1,5,3,0,41,2,1,1,5,11,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,957500,957500,6,1,1,1,0,1,0,48,1
4615448,1,1,1,5,2,1,38,1,1,2,5,11,1,1,6e+05,1e+06,0,1,0,0,0,0,3e+06,0,1,0,1e+06,0,0,6e+05,2975211,2975211,6,2,1,1,0,1,0,48,1
4615448,1,2,1,5,2,0,35,2,1,2,5,11,4,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,2,1,0,0,0,1,47.4026719864587,0.586809333816951
4615449,1,1,1,5,2,1,51,1,1,3,4,9,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,8e+05,8e+05,5,3,1,1,0,1,0,48,0
4615449,1,2,1,5,2,0,23,3,1,3,6,3,3,2,0,0,0,1,0,1.2e+07,0,0,0,0,1,0,0,1e+06,0,0,1e+06,1e+06,7,3,1,0,0,0,1,47.4026719864587,0.586809333816951
4615449,1,4,1,5,2,0,44,6,2,1.38606565221552,3,1,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1e+06,1e+06,3,1.37731148797547,1,1,0,1,0,72,0
4615450,1,1,1,5,2,0,70,1,1,1,3,5,1,1,80000,687492,0,1,0,0,0,0,0,690000,1,0,687492,0,0,80000,1067492,1067492,4,1,1,1,0,1,0,30,1
4615452,1,1,1,5,6,1,78,1,1,1,6,8,6,1,0,4500000,0,1,0,0,0,4e+05,0,0,1,33333.3333333333,4500000,0,0,0,4533333.33333333,4533333.33333333,7,1,1,0,0,0,1,47.4026719864587,0.586809333816951
4615452,1,2,1,5,6,0,74,2,1,1,6,3,4,1,0,4500000,0,2,0,0,0,0,0,0,1,0,4500000,0,0,0,4500000,4500000,7,1,1,0,0,0,1,47.4026719864587,0.586809333816951
4615453,1,1,1,5,6,0,87,1,1,1,5,11,6,1,0,9700000,0,2,0,0,0,0,0,0,1,0,9700000,0,0,0,9700000,9700000,6,1,1,0,0,0,1,47.4026719864587,0.586809333816951
4615453,1,2,1,5,6,1,50,3,1,1,6,5,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,5e+06,5e+06,7,1,1,1,0,1,0,48,1
4615455,1,1,1,5,3,0,45,1,1,1,6,5,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,4500000,4500000,7,1,1,1,0,1,0,48,1
4615455,1,4,1,5,3,0,52,6,1,3,5,10,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,5e+05,5e+05,6,3,1,1,0,1,0,60,0
4615456,1,1,1,5,2,1,46,1,1,1,3,5,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1500000,1500000,4,1,1,1,0,1,0,96,0
4615456,1,2,1,5,2,0,27,2,1,3,6,2,4,2,0,0,0,1,0,0,0,0,80000,8e+05,1,0,0,0,0,0,250000,250000,7,3,1,1,0,1,0,8,0
4615457,1,1,1,5,4,1,46,1,1,1,6,4,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,5366666.66666667,5366666.66666667,7,1,1,1,0,1,0,48,1
4615457,1,2,1,5,4,0,43,2,1,1,6,7,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,8e+05,8e+05,7,1,1,1,0,1,0,30,1
4615458,1,1,1,5,4,1,35,1,1,1,6,6,1,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1.3e+07,7,1,1,1,0,1,0,25,1
4615458,1,2,1,5,4,0,37,2,1,1,6,10,1,2,0,0,0,1,2e+05,0,0,0,0,0,1,0,0,16666.6666666667,0,0,4733333.33333333,4733333.33333333,7,1,1,1,0,1,0,48,1
4615459,1,1,1,5,3,0,22,1,1,1,6,2,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,996544.333333333,996544.333333333,7,1,1,1,0,1,0,48,1
4615461,1,1,1,5,3,1,61,1,1,1,6,5,1,2,0,0,0,1,0,0,0,0,370000,0,1,0,0,0,0,0,3358333.33333333,3358333.33333333,7,1,1,1,0,1,0,48,1
4615463,1,2,1,5,1,0,29,2,1,1,5,11,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,952000,952000,6,1,1,1,0,1,0,58,1
4615463,1,3,1,5,1,1,19,3,1,1,5,11,1,2,0,0,0,1,0,0,0,0,0,315000,1,0,0,0,0,0,0,882307,6,1,1,1,0,1,0,36,1
4615464,1,1,1,5,1,1,48,1,1,3,4,8,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,7e+05,7e+05,5,3,1,1,0,1,0,40,0
4615464,1,2,1,5,1,0,41,2,1,3,6,2,4,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,3,1,0,0,0,1,47.4026719864587,0.586809333816951
4615465,1,1,1,5,4,0,37,1,1,1,6,9,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,3500000,3500000,7,1,1,1,0,1,0,48,1
4615466,1,1,1,5,3,1,37,1,1,1,6,11,1,1,1300000,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1300000,13591666.6666667,13591666.6666667,7,1,1,1,0,1,0,46,1
4615467,1,1,1,5,4,0,32,1,1,1,6,7,6,1,830000,0,0,2,0,0,0,0,0,0,1,0,0,0,0,830000,2971666.66666667,2971666.66666667,7,1,1,1,0,1,0,40,1
4615467,1,2,1,5,4,1,34,2,1,1,6,5,1,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,6300000,7,1,1,1,0,1,0,50,1
4615469,1,1,1,5,1,1,55,1,1,3,3,1,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,180000,180000,3,3,1,1,0,1,0,40,0
4615469,1,2,1,5,1,0,61,5,1,3,1,0,4,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,1,0,0,0,1,47.4026719864587,0.586809333816951
4615469,1,3,1,5,1,1,33,5,1,3,1,0,6,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,1,0,0,0,1,47.4026719864587,0.586809333816951
4615470,1,1,1,5,2,1,48,1,1,1,6,4,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,962429.416666667,962429.416666667,7,1,1,1,0,1,0,48,1
4615470,1,2,1,5,2,0,37,2,1,1,6,4,1,2,0,0,0,1,0,0,0,0,5e+05,0,1,0,0,0,0,0,930928.416666667,930928.416666667,7,1,1,1,0,1,0,48,1
4615471,1,1,1,5,1,1,83,1,1,3,3,3,4,2,0,0,0,1,0,0,1440000,0,0,0,1,0,0,0,120000,0,120000,120000,3,3,1,0,0,0,1,47.4026719864587,0.586809333816951
4615472,1,1,1,5,3,1,65,1,1,1,6,5,1,1,0,2e+06,0,1,0,0,0,0,0,0,1,0,2e+06,0,0,0,6333333.33333333,6333333.33333333,7,1,1,1,0,1,0,60,1
4615473,1,1,1,5,1,1,47,1,1,3,3,3,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,7e+05,7e+05,3,3,1,1,0,1,0,70,0
4615473,1,2,1,5,1,0,47,2,1,3,3,5,4,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,3,1,0,0,0,1,47.4026719864587,0.586809333816951
4615473,1,3,1,5,1,1,22,3,1,3,4,9,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1e+05,8e+05,5,3,1,1,0,1,0,68,0
4615473,1,4,1,5,1,1,19,3,1,2,5,11,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,536544.333333333,536544.333333333,6,2,1,1,0,1,0,72,1
4615474,1,1,1,5,1,1,44,1,1,3,4,7,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1500000,1500000,5,3,1,1,0,1,0,48,0
4615474,1,2,1,5,1,0,41,2,1,3,3,5,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1608333.33333333,1608333.33333333,4,3,1,1,0,1,0,84,0
4615475,1,1,1,5,2,1,80,1,1,1,4,6,6,1,550000,8e+05,0,2,0,0,0,0,0,0,1,0,8e+05,0,0,550000,1350000,1350000,5,1,1,0,0,0,1,47.4026719864587,0.586809333816951
4615475,1,2,1,5,2,0,69,2,1,1,3,4,5,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,1,0,0,0,1,47.4026719864587,0.586809333816951
4615476,1,1,1,5,2,0,62,1,1,3,1,0,4,2,0,0,0,1,3e+06,0,0,0,0,0,1,0,0,250000,0,0,762333.333333333,762333.333333333,1,3,1,1,0,1,0,24,0
4615477,1,1,1,5,3,1,41,1,1,1,6,7,1,2,0,0,0,1,0,0,0,0,0,2e+06,1,0,0,0,0,0,3605000,3605000,7,1,1,1,0,1,0,48,1
4615477,1,2,1,5,3,0,46,2,1,1,6,5,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2630000,2630833,7,1,1,1,0,1,0,48,1
4615478,1,1,1,5,3,0,55,1,1,1,5,11,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1200000,1200000,6,1,1,1,0,1,0,20,0
4615478,1,2,1,5,3,1,66,2,1,1,6,10,6,2,0,0,0,1,2400000,0,0,0,0,0,1,0,0,2e+05,0,0,2e+05,2e+05,7,1,1,0,0,0,1,47.4026719864587,0.586809333816951
4615478,1,3,1,5,3,0,27,9,1,1,6,3,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,912353,912353,7,1,1,1,0,1,0,48,1
4615481,1,1,1,5,4,0,47,1,1,1,6,3,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,3e+05,7,1,1,1,0,1,0,39,0
4615481,1,2,1,5,4,0,18,3,1,1,6,0,3,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,1,1,0,0,0,1,47.4026719864587,0.586809333816951
4615481,1,3,1,5,4,0,18,3,1,1,6,3,3,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,1,1,0,0,0,1,47.4026719864587,0.586809333816951
4615481,1,4,1,5,4,1,20,5,1,1,5,11,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,860833,6,1,1,1,0,1,0,48,1
4615481,1,5,1,5,4,1,29,9,1,1,6,3,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,3908333.33333333,3908333.33333333,7,1,1,1,0,1,0,50,1
4615481,1,6,1,5,4,1,29,9,1,1,6,5,3,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1e+06,7,1,1,1,0,1,0,10,0
4615481,1,7,1,5,4,0,22,9,1,1,6,3,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,2150000,2150000,7,1,1,1,0,1,0,60,1
4615482,1,1,1,5,3,1,29,1,9,1.38606565221552,6,3,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1400000,1400000,7,1.37731148797547,1,1,0,1,0,40,0
4615482,1,2,1,5,3,0,30,2,1,3,5,11,4,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,3,1,0,0,0,1,47.4026719864587,0.586809333816951
4615483,1,2,1,5,3,1,20,2,1,1,5,11,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,899453,899453,6,1,1,1,0,1,0,48,1
4615484,1,1,1,5,4,0,31,1,1,1,6,5,1,2,0,0,0,1,0,0,2e+06,0,0,0,1,0,0,0,166666.666666667,0,5533333.33333333,5533333.33333333,7,1,1,1,0,1,0,48,1
4615484,1,2,1,5,4,1,31,2,1,1,6,5,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,3250000,3250000,7,1,1,1,0,1,0,48,1
4615485,1,1,1,5,3,1,60,1,1,3,3,5,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1e+06,1e+06,4,3,1,1,0,1,0,40,0
4615485,1,2,1,5,3,0,47,2,1,3,3,2,4,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3,1,0,0,0,1,47.4026719864587,0.586809333816951
4615486,1,1,1,5,1,1,22,1,1,1,4,7,1,2,0,0,0,1,1e+06,0,0,0,0,1500000,1,0,0,83333.3333333333,0,0,1112500,1112500,5,1,1,1,0,1,0,55,1
4615486,1,2,1,5,1,0,23,2,1,1,5,11,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,781242,781242,6,1,1,1,0,1,0,48,1
4615488,1,1,1,5,3,0,60,1,1,2,6,7,1,1,0,2500000,0,2,0,0,0,0,0,0,1,0,2500000,0,0,0,3300000,3300000,7,2,1,1,0,1,0,40,1
4615488,1,2,1,5,3,0,19,9,2,1.38606565221552,6,2,3,2,0,0,0,1,1.2e+07,0,0,0,0,0,1,0,0,1e+06,0,0,1e+06,1e+06,7,1.37731148797547,1,0,0,0,1,47.4026719864587,0.586809333816951
4615489,1,1,1,5,3,1,45,1,1,1,5,11,6,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,1,1,1,0,1,0,48,0
4615489,1,2,1,5,3,0,39,2,1,1,6,6,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,3e+06,3e+06,7,1,1,1,0,1,0,48,1
4615490,1,1,1,5,3,0,39,1,1,1,6,8,1,1,0,0,2e+06,2,0,0,0,0,0,0,1,0,0,2e+06,0,0,5682330.33333333,5682330.33333333,7,1,1,1,0,1,0,40,1
4615490,1,2,1,5,3,1,34,2,1,2,6,5,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,2306000,2306000,7,2,1,1,0,1,0,48,1
4615490,1,3,1,5,3,0,19,3,1,2,6,2,3,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,2,1,0,0,0,1,47.4026719864587,0.586809333816951
4615490,1,5,1,5,3,0,63,5,1,1,3,5,4,1,4e+05,687492,0,2,0,0,0,0,0,0,1,0,687492,0,0,4e+05,1087492,1087492,4,1,1,0,0,0,1,47.4026719864587,0.586809333816951
4615492,1,1,1,5,4,1,52,1,1,1,5,10,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,2e+06,2e+06,6,1,1,1,0,1,0,48,0
4615492,1,2,1,5,4,0,36,2,1,1,6,2,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1698333.33333333,1698333.33333333,7,1,1,1,0,1,0,48,1
4615493,1,1,1,5,1,1,28,1,1,1,5,11,6,2,0,0,0,1,0,0,0,0,126000,0,1,0,0,0,0,0,0,1e+06,6,1,1,0,0,0,1,47.4026719864587,0.586809333816951
4615493,1,2,1,5,1,1,27,5,2,1.38606565221552,5,11,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1200000,1200000,6,1.37731148797547,1,1,0,1,0,55,0
4615494,1,1,1,5,3,1,33,1,1,1,6,8,1,2,0,0,0,1,0,0,0,0,170000,0,1,0,0,0,0,0,1434044.33333333,1434044.33333333,7,1,1,1,0,1,0,40,1
4615494,1,2,1,5,3,0,30,9,1,1,6,3,1,2,0,0,0,1,0,0,0,0,1600000,0,1,0,0,0,0,0,1142500,1142500,7,1,1,1,0,1,0,40,1
4615495,1,1,1,5,3,0,22,1,1,1,6,3,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1491544.33333333,1491544.33333333,7,1,1,1,0,1,0,48,1
4615496,1,1,1,5,4,0,28,1,1,1,6,6,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,6500000,6500000,7,1,1,1,0,1,0,50,1
4615496,1,2,1,5,4,0,24,5,1,1,6,7,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,2140000,2140000,7,1,1,1,0,1,0,40,1
4615497,1,1,1,5,4,1,49,1,1,1,6,5,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,2500000,2500000,7,1,1,1,0,1,0,30,1
4615497,1,2,1,5,4,0,35,2,1,1,6,5,1,1,1e+06,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1e+06,3e+06,3e+06,7,1,1,1,0,1,0,20,0
4615498,1,1,1,5,3,0,37,1,1,1,6,3,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1379877.66666667,1379877.66666667,7,1,1,1,0,1,0,48,1
4615499,1,1,1,5,4,0,59,1,1,1,3,2,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,850000,850000,3,1,1,1,0,1,0,48,0
4615499,1,2,1,5,4,1,23,3,1,1,6,5,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,890000,890000,7,1,1,1,0,1,0,48,1
4615499,1,3,1,5,4,0,19,9,1,3,6,2,3,2,0,0,0,1,0,0,1500000,0,0,0,1,0,0,0,125000,0,125000,125000,7,3,1,0,0,0,1,47.4026719864587,0.586809333816951
4615500,1,1,1,5,3,1,54,1,2,1.38606565221552,6,5,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,6e+05,6e+05,7,1.37731148797547,1,1,0,1,0,58,0
4615500,1,2,1,5,3,0,51,2,2,1.38606565221552,6,2,4,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,782000,782000,7,1.37731148797547,1,1,0,1,0,28,0
